CPV_ID,short_code,level,description
42213000,42-2-1-3,category,Machinery used in the manufacture of alcoholic or fruit beverages
42214000,42-2-1-4,category,"Cooking ovens, dryers for agricultural products and equipment for cooking or heating"
42214100,42-2-1-4-100,subcategory,Cooking ovens
42214110,42-2-1-4-110,subcategory,Grills
42214200,42-2-1-4-200,subcategory,Dryers for agricultural products
42215000,42-2-1-5,category,Machinery for the industrial preparation or manufacture of food or drink
42215100,42-2-1-5-100,subcategory,Food-cutting machines
42215110,42-2-1-5-110,subcategory,Bread-slicing machines
42215120,42-2-1-5-120,subcategory,Bacon slicers
42215200,42-2-1-5-200,subcategory,Food-processing machinery
42215300,42-2-1-5-300,subcategory,Pasta-making machines
42216000,42-2-1-6,category,Machinery for processing tobacco
42220000,42-2-2,class,"Parts of machinery for food, beverage and tobacco processing"
42221000,42-2-2-1,category,Parts of machinery for food processing
42221100,42-2-2-1-100,subcategory,Parts of dairy machinery
42221110,42-2-2-1-110,subcategory,Parts of milking machines
42222000,42-2-2-2,category,Parts of machinery for beverage processing
42223000,42-2-2-3,category,Parts of machinery for tobacco processing
42300000,42-3,group,"Industrial or laboratory furnaces, incinerators and ovens"
42310000,42-3-1,class,Furnace burners
42320000,42-3-2,class,Waste incinerators
42330000,42-3-3,class,Smelting furnaces
42340000,42-3-4,class,Non-domestic ovens
42341000,42-3-4-1,category,Commercial ovens
42350000,42-3-5,class,Cremators
42390000,42-3-9,class,"Parts of furnace burners, furnaces or ovens"
42400000,42-4,group,Lifting and handling equipment and parts
42410000,42-4-1,class,Lifting and handling equipment
42411000,42-4-1-1,category,Pulley tackle and hoists
42412000,42-4-1-2,category,"Pithead winding gear, winches for underground use, and capstans"
42412100,42-4-1-2-100,subcategory,Pithead winding gear and winches for use underground
42412110,42-4-1-2-110,subcategory,Pithead winding gear
42412120,42-4-1-2-120,subcategory,Winches for use underground
42412200,42-4-1-2-200,subcategory,Capstans
42413000,42-4-1-3,category,Jacks and vehicle hoists
42413100,42-4-1-3-100,subcategory,Built-in jacking systems
42413200,42-4-1-3-200,subcategory,Hydraulic jacks
42413300,42-4-1-3-300,subcategory,Pneumatic jacks
42413400,42-4-1-3-400,subcategory,Mechanical jacks
42413500,42-4-1-3-500,subcategory,Vehicle hoists
42414000,42-4-1-4,category,"Cranes, mobile lifting frames and works trucks fitted with a crane"
42414100,42-4-1-4-100,subcategory,Cranes
42414110,42-4-1-4-110,subcategory,Harbour cranes
42414120,42-4-1-4-120,subcategory,Quayside cranes
42414130,42-4-1-4-130,subcategory,Stacker cranes
42414140,42-4-1-4-140,subcategory,Container cranes
42414150,42-4-1-4-150,subcategory,Tower cranes
42414200,42-4-1-4-200,subcategory,Overhead travelling cranes
42414210,42-4-1-4-210,subcategory,Travelling crane
42414220,42-4-1-4-220,subcategory,Traversing bridge
42414300,42-4-1-4-300,subcategory,Portal jib cranes
42414310,42-4-1-4-310,subcategory,Mobile lifting frames
42414320,42-4-1-4-320,subcategory,Pedestal jib cranes
42414400,42-4-1-4-400,subcategory,Vehicle-mounted cranes
42414410,42-4-1-4-410,subcategory,Cranes for trucks
42414500,42-4-1-4-500,subcategory,Bridge cranes
42415000,42-4-1-5,category,"Forklift trucks, works trucks, railway-station platforms tractors"
42415100,42-4-1-5-100,subcategory,Lifting trucks
42415110,42-4-1-5-110,subcategory,Forklift trucks
42415200,42-4-1-5-200,subcategory,Works trucks
42415210,42-4-1-5-210,subcategory,Works trucks fitted with handling equipment
42415300,42-4-1-5-300,subcategory,Railway-station platforms tractors
42415310,42-4-1-5-310,subcategory,Free-steered vehicles (FSVS)
42415320,42-4-1-5-320,subcategory,Equipment for emergency vehicles
42416000,42-4-1-6,category,"Lifts, skip hoists, hoists, escalators and moving walkways"
42416100,42-4-1-6-100,subcategory,Lifts
42416110,42-4-1-6-110,subcategory,Bath lifts
42416120,42-4-1-6-120,subcategory,Goods lifts
42416130,42-4-1-6-130,subcategory,Mechanical lifts
42416200,42-4-1-6-200,subcategory,Skip hoists
42416210,42-4-1-6-210,subcategory,Bin-lifts
42416300,42-4-1-6-300,subcategory,Hoists
42416400,42-4-1-6-400,subcategory,Escalators
42416500,42-4-1-6-500,subcategory,Moving walkways
42417000,42-4-1-7,category,Elevators and conveyors
42417100,42-4-1-7-100,subcategory,Pneumatic elevators or conveyors
42417200,42-4-1-7-200,subcategory,Conveyors
42417210,42-4-1-7-210,subcategory,"Bucket-type, continuous-action elevators or conveyors"
42417220,42-4-1-7-220,subcategory,Belt-type continuous-action elevators or conveyors
42417230,42-4-1-7-230,subcategory,Armoured-faced conveyors (AFCS) for mining
42417300,42-4-1-7-300,subcategory,Conveyor equipment
42417310,42-4-1-7-310,subcategory,Conveyor belts
42418000,42-4-1-8,category,"Lifting, handling, loading or unloading machinery"
42418100,42-4-1-8-100,subcategory,Mine-wagon pushers and locomotive or wagon traversers
42418200,42-4-1-8-200,subcategory,Monorail or ski-lift equipment
42418210,42-4-1-8-210,subcategory,Overhead monorail equipment
42418220,42-4-1-8-220,subcategory,Chairlifts
42418290,42-4-1-8-290,subcategory,Ski-lift equipment
42418300,42-4-1-8-300,subcategory,Flare tip removal equipment
42418400,42-4-1-8-400,subcategory,Carousel storage and retrieval machines
42418500,42-4-1-8-500,subcategory,Mechanical handling equipment
42418900,42-4-1-8-900,subcategory,Loading or handling machinery
42418910,42-4-1-8-910,subcategory,Loading equipment
42418920,42-4-1-8-920,subcategory,Unloading equipment
42418930,42-4-1-8-930,subcategory,Sideloaders
42418940,42-4-1-8-940,subcategory,Container-handling equipment
42419000,42-4-1-9,category,Parts of lifting and handling equipment
42419100,42-4-1-9-100,subcategory,Parts of cranes
42419200,42-4-1-9-200,subcategory,Parts of works trucks
42419500,42-4-1-9-500,subcategory,"Parts of lift, skip hoists or escalators"
42419510,42-4-1-9-510,subcategory,Parts of lifts
42419520,42-4-1-9-520,subcategory,Parts of skip hoists
42419530,42-4-1-9-530,subcategory,Parts of escalators
42419540,42-4-1-9-540,subcategory,Parts of moving walkways
42419800,42-4-1-9-800,subcategory,Parts of conveyors
42419810,42-4-1-9-810,subcategory,Parts of belt conveyors
42419890,42-4-1-9-890,subcategory,Parts of bucket conveyors
42419900,42-4-1-9-900,subcategory,Parts of winding gear and other lifting or handling equipment
42420000,42-4-2,class,"Buckets, shovels, grabs and grips for cranes or excavators"
42500000,42-5,group,Cooling and ventilation equipment
42510000,42-5-1,class,"Heat-exchange units, air-conditioning and refrigerating equipment, and filtering machinery"
42511000,42-5-1-1,category,Heat-exchange units and machinery for liquefying air or other gases
42511100,42-5-1-1-100,subcategory,Heat-exchange units
42511110,42-5-1-1-110,subcategory,Heat pumps
42511200,42-5-1-1-200,subcategory,Machinery for liquefying air or other gases
42512000,42-5-1-2,category,Air-conditioning installations
42512100,42-5-1-2-100,subcategory,Window air-conditioning machines
42512200,42-5-1-2-200,subcategory,Wall air-conditioning machines
42512300,42-5-1-2-300,subcategory,HVAC packages
42512400,42-5-1-2-400,subcategory,Vehicle air conditioners
42512500,42-5-1-2-500,subcategory,Parts of air-conditioning machines
42512510,42-5-1-2-510,subcategory,Dampers
42512520,42-5-1-2-520,subcategory,Louvres
42513000,42-5-1-3,category,Refrigerating and freezing equipment
42513100,42-5-1-3-100,subcategory,Freezing equipment
42513200,42-5-1-3-200,subcategory,Refrigerating equipment
42513210,42-5-1-3-210,subcategory,Refrigerated showcases
42513220,42-5-1-3-220,subcategory,Refrigerated counters
42513290,42-5-1-3-290,subcategory,Commercial refrigerating equipment
42514000,42-5-1-4,category,Machinery and apparatus for filtering or purifying gases
42514200,42-5-1-4-200,subcategory,Electrostatic air and gas cleaners
42514300,42-5-1-4-300,subcategory,Filtering apparatus
42514310,42-5-1-4-310,subcategory,Air filters
42514320,42-5-1-4-320,subcategory,Gas filters
42515000,42-5-1-5,category,District heating boiler
42520000,42-5-2,class,Ventilation equipment
42521000,42-5-2-1,category,Smoke-extraction equipment
42522000,42-5-2-2,category,Non-domestic fans
42522100,42-5-2-2-100,subcategory,Parts of fans
42530000,42-5-3,class,Parts of refrigerating and freezing equipment and heat pumps
42531000,42-5-3-1,category,Parts of refrigerating equipment
42532000,42-5-3-2,category,Parts of freezing equipment
42533000,42-5-3-3,category,Parts of heat pumps
42600000,42-6,group,Machine tools
42610000,42-6-1,class,Machine tools operated by laser and machining centres
42611000,42-6-1-1,category,Special-purpose machine tools
42612000,42-6-1-2,category,Machining centre
42612100,42-6-1-2-100,subcategory,Horizontal-spindle machining centre
42612200,42-6-1-2-200,subcategory,Vertical-spindle machining centre
42620000,42-6-2,class,"Lathes, boring and milling machine tools"
42621000,42-6-2-1,category,Lathes
42621100,42-6-2-1-100,subcategory,CNC lathe
42622000,42-6-2-2,category,Threading or tapping machines
42623000,42-6-2-3,category,Milling machines
42630000,42-6-3,class,Metal-working machine tools
42631000,42-6-3-1,category,Machine tools for finishing metals
42632000,42-6-3-2,category,Numerically-controlled machines for metal
42633000,42-6-3-3,category,"Bending, folding, straightening or flattening machines"
42634000,42-6-3-4,category,Forging machines
42635000,42-6-3-5,category,Die-stamping machines
42636000,42-6-3-6,category,Presses
42636100,42-6-3-6-100,subcategory,Hydraulic presses
42637000,42-6-3-7,category,"Machine tools for drilling, boring or milling metal"
42637100,42-6-3-7-100,subcategory,Machine tools for drilling metal
42637200,42-6-3-7-200,subcategory,Machine tools for boring metal
42637300,42-6-3-7-300,subcategory,Machine tools for milling metal
42638000,42-6-3-8,category,Metal-working machining centre
42640000,42-6-4,class,Machine tools for working hard materials except metals
42641000,42-6-4-1,category,"Machine tools for working stone, ceramics, concrete or glass"
42641100,42-6-4-1-100,subcategory,Machine tools for working stone
42641200,42-6-4-1-200,subcategory,Machine tools for working ceramics
42641300,42-6-4-1-300,subcategory,Machine tools for working concrete
42641400,42-6-4-1-400,subcategory,Machine tools for working glass
42642000,42-6-4-2,category,"Machine tools for working wood, bone, cork, hard rubber or hard plastics"
42642100,42-6-4-2-100,subcategory,Machine tools for working wood
42642200,42-6-4-2-200,subcategory,Machine tools for working bone
42642300,42-6-4-2-300,subcategory,Machine tools for working cork
42642400,42-6-4-2-400,subcategory,Machine tools for working hard rubber
42642500,42-6-4-2-500,subcategory,Machine tools for working hard plastics
42650000,42-6-5,class,Pneumatic or motorised hand tools
42651000,42-6-5-1,category,Pneumatic hand tools
42652000,42-6-5-2,category,Hand-held electromechanical tools
42660000,42-6-6,class,"Soldering, brazing and welding tools, surface tempering and hot-spraying machines and equipment"
42661000,42-6-6-1,category,Soldering and brazing equipment
42661100,42-6-6-1-100,subcategory,Soldering equipment
42661200,42-6-6-1-200,subcategory,Brazing equipment
42662000,42-6-6-2,category,Welding equipment
42662100,42-6-6-2-100,subcategory,Electric welding equipment
42662200,42-6-6-2-200,subcategory,Non-electric welding equipment
42663000,42-6-6-3,category,Surface tempering machines
42664000,42-6-6-4,category,Fusion equipment
42664100,42-6-6-4-100,subcategory,Fusion equipment for plastics
42665000,42-6-6-5,category,Metal-spraying machinery
42670000,42-6-7,class,Parts and accessories of machine tools
42671000,42-6-7-1,category,Tool holders
42671100,42-6-7-1-100,subcategory,Laboratory tool carriers
42671110,42-6-7-1-110,subcategory,Test tube racks for baths
42672000,42-6-7-2,category,Machine-tool work holders
42673000,42-6-7-3,category,Machine-tool dividing special attachments
42674000,42-6-7-4,category,Parts and accessories for metal-working machine tools
42675000,42-6-7-5,category,Parts and accessories for hard material-working machine tools
42675100,42-6-7-5-100,subcategory,Parts of chain saws
42676000,42-6-7-6,category,Parts of hand tools
42677000,42-6-7-7,category,Parts of pneumatic tools
42700000,42-7,group,"Machinery for textile, apparel and leather production"
42710000,42-7-1,class,Machinery for textiles
42711000,42-7-1-1,category,Machines for processing man-made textile materials
42712000,42-7-1-2,category,Textile spinning machines
42713000,42-7-1-3,category,Weaving machines
42714000,42-7-1-4,category,Knitting machines
42715000,42-7-1-5,category,Sewing machines
42716000,42-7-1-6,category,"Laundry washing, dry-cleaning and drying machines"
42716100,42-7-1-6-100,subcategory,Washing installation
42716110,42-7-1-6-110,subcategory,Washing equipment
42716120,42-7-1-6-120,subcategory,Washing machines
42716130,42-7-1-6-130,subcategory,Dry-cleaning machines
42716200,42-7-1-6-200,subcategory,Drying machines
42717000,42-7-1-7,category,Linen ironing and folding equipment
42717100,42-7-1-7-100,subcategory,Linen folding equipment
42718000,42-7-1-8,category,Textile-finishing machinery
42718100,42-7-1-8-100,subcategory,Ironing machines
42718200,42-7-1-8-200,subcategory,Ironing presses
42720000,42-7-2,class,Parts of machinery for textile and apparel production
42800000,42-8,group,Machinery for paper or paperboard production
42810000,42-8-1,class,Parts of machinery for paper or paperboard production
42900000,42-9,group,Miscellaneous general and special-purpose machinery
42910000,42-9-1,class,"Distilling, filtering or rectifying apparatus"
42912000,42-9-1-2,category,Liquid filtering or purifying machinery and apparatus
42912100,42-9-1-2-100,subcategory,Machinery and apparatus for filtering liquids
42912110,42-9-1-2-110,subcategory,Drilling-mud filtering apparatus
42912120,42-9-1-2-120,subcategory,Hydrocyclone machinery
42912130,42-9-1-2-130,subcategory,Apparatus for filtering or purifying beverages
42912300,42-9-1-2-300,subcategory,Machinery and apparatus for filtering or purifying water
42912310,42-9-1-2-310,subcategory,Water filtration apparatus
42912320,42-9-1-2-320,subcategory,De-aeration apparatus
42912330,42-9-1-2-330,subcategory,Water-purifying apparatus
42912340,42-9-1-2-340,subcategory,Desalination apparatus
42912350,42-9-1-2-350,subcategory,Filtration plant equipment
42913000,42-9-1-3,category,"Oil, petrol and air-intake filters"
42913300,42-9-1-3-300,subcategory,Oil filters
42913400,42-9-1-3-400,subcategory,Petrol filters
42913500,42-9-1-3-500,subcategory,Air-intake filters
42914000,42-9-1-4,category,Recycling equipment
42920000,42-9-2,class,"Machinery for cleaning bottles, packing and weighing and spraying machinery"
42921000,42-9-2-1,category,"Machinery for cleaning, filling, packing or wrapping bottles or other containers"
42921100,42-9-2-1-100,subcategory,Machinery for cleaning or drying bottles or other containers
42921200,42-9-2-1-200,subcategory,"Machinery for filling or closing bottles, cans or other containers"
42921300,42-9-2-1-300,subcategory,Packing or wrapping machinery
42921310,42-9-2-1-310,subcategory,Strapping machines
42921320,42-9-2-1-320,subcategory,Packaging machines
42921330,42-9-2-1-330,subcategory,Wrapping machines
42923000,42-9-2-3,category,Weighing machinery and scales
42923100,42-9-2-3-100,subcategory,Weighing machinery
42923110,42-9-2-3-110,subcategory,Balances
42923200,42-9-2-3-200,subcategory,Scales
42923210,42-9-2-3-210,subcategory,Shop scales
42923220,42-9-2-3-220,subcategory,Scales for continuous weighing of goods
42923230,42-9-2-3-230,subcategory,Checkweigher scales
42924200,42-9-2-4-200,subcategory,Steam or sand blasting machines
42924300,42-9-2-4-300,subcategory,Spraying equipment
42924310,42-9-2-4-310,subcategory,Spray guns
42924700,42-9-2-4-700,subcategory,"Mechanical appliances for projecting, dispersing or spraying"
42924710,42-9-2-4-710,subcategory,Gas-dispersing apparatus
42924720,42-9-2-4-720,subcategory,Decontamination equipment
42924730,42-9-2-4-730,subcategory,Pressurised water cleaning apparatus
42924740,42-9-2-4-740,subcategory,High-pressure cleaning apparatus
42924790,42-9-2-4-790,subcategory,Odour-masking apparatus
42930000,42-9-3,class,"Centrifuges, calendering or vending machines"
42931000,42-9-3-1,category,Centrifuges
42931100,42-9-3-1-100,subcategory,Laboratory centrifuges and accessories
42931110,42-9-3-1-110,subcategory,Floor-model centrifuges
42931120,42-9-3-1-120,subcategory,Tabletop centrifuges
42931130,42-9-3-1-130,subcategory,Inserts for centrifuges
42931140,42-9-3-1-140,subcategory,Rotary equipment for centrifuges
42932000,42-9-3-2,category,Calendering machines
42932100,42-9-3-2-100,subcategory,Rolling machines
42933000,42-9-3-3,category,Vending machines
42933100,42-9-3-3-100,subcategory,Sanitary vending machines
42933200,42-9-3-3-200,subcategory,Stamp-vending machines
42933300,42-9-3-3-300,subcategory,Automatic goods-vending machines
42940000,42-9-4,class,Machinery for the heat treatment of materials
42941000,42-9-4-1,category,Machinery for the heat treatment of gas
42942000,42-9-4-2,category,Ovens and accessories
42942200,42-9-4-2-200,subcategory,Vacuum ovens
42943000,42-9-4-3,category,Thermostatic baths and accessories
42943100,42-9-4-3-100,subcategory,Refrigeration coils
42943200,42-9-4-3-200,subcategory,Ultrasonic baths
42943210,42-9-4-3-210,subcategory,Immersion thermostats
