year,country,cpa,value_total,contracts
2020,NL,A01,347425498.09,269
2020,NL,A02,24305595.5,38
2020,NL,C10-12,172814656.1,41
2020,NL,C13-15,417829939.28,79
2020,NL,C16,307597764.49,73
2020,NL,C17,309233504.67,42
2020,NL,C18,40986991.96,25
2020,NL,C19,97448151.48,20
2020,NL,C20,33630461.4,13
2020,NL,C21,266725147.52,79
2020,NL,C26,667981983.3,328
2020,NL,C27,549037485.18,50
2020,NL,C28,250767099.94,101
2020,NL,C29,385844966.66,76
2020,NL,C31_32,315989725.22,148
2020,NL,C33,706958093.54,161
2020,NL,D35,84939771.82,20
2020,NL,E37-39,652913713.83,408
2020,NL,F,10437555853.76,654
2020,NL,G47,22083000.18,16
2020,NL,H49,402371549.58,41
2020,NL,H52,71459627.26,15
2020,NL,H53,856194819.64,21
2020,NL,I,188069959.45,38
2020,NL,J59_60,470171225.02,63
2020,NL,J61,220284774.12,29
2020,NL,J62_63,6127545189.71,485
2020,NL,K65,1062432706.45,96
2020,NL,L68,30855828.16,17
2020,NL,M69_70,537918778.52,252
2020,NL,M71,840579407.62,348
2020,NL,M72,72648907,76
2020,NL,M73,66290137,35
2020,NL,N78,3234051296.16,467
2020,NL,N80-82,41871000,16
2020,NL,O84,155370589.67,43
2020,NL,P85,257175425,68
2020,NL,Q86,1125926300.72,40
2020,NL,Q87_88,361486008.5,39
2020,NL,R90-92,155453718.28,27
2020,NL,S96,302205233.76,50
2020,PL,A01,20313847.26,30
2020,PL,A02,425367389.09,86
2020,PL,C10-12,30816832.79,22
2020,PL,C16,61058523.04,29
2020,PL,C19,73226807.4,32
2020,PL,C21,743289818.21,221
2020,PL,C26,172000122.5,89
2020,PL,C27,43098083.87,17
2020,PL,C28,102612886.4,54
2020,PL,C29,29979441.49,15
2020,PL,C31_32,9630671.19,23
2020,PL,C33,157883177.24,68
2020,PL,D35,323934920.89,45
2020,PL,E37-39,559197361.31,278
2020,PL,F,1661999938.34,120
2020,PL,H49,24197631.01,14
2020,PL,J59_60,19576844.42,15
2020,PL,J62_63,208196553.37,89
2020,PL,K64,151003218.64,32
2020,PL,K65,44477812.3,12
2020,PL,M69_70,75511763.53,27
2020,PL,M71,247376867.99,97
2020,PL,P85,4469546.21,16
2020,PL,Q86,95812358.49,32
2020,PT,A01,141005511.05,83
2020,PT,A02,40955357.68,49
2020,PT,C10-12,127507218.98,106
2020,PT,C13-15,29142231.28,42
2020,PT,C16,182202744.89,218
2020,PT,C17,9284971.06,17
2020,PT,C18,21331821.99,39
2020,PT,C19,148964246.69,123
2020,PT,C20,35332183.35,31
2020,PT,C21,458937457.98,747
2020,PT,C26,219101021.89,194
2020,PT,C27,59322797.21,67
2020,PT,C28,101130708.26,151
2020,PT,C29,747413202.82,116
2020,PT,C31_32,34494308.57,63
2020,PT,C33,375137693.44,489
2020,PT,D35,434344423.38,88
2020,PT,E37-39,975523372.58,393
2020,PT,F,4521592339.25,449
2020,PT,H49,677733397.05,94
2020,PT,I,435558635.61,158
2020,PT,J59_60,41568250.66,112
2020,PT,J61,62702817.16,50
2020,PT,J62_63,722816238.94,415
2020,PT,K64,122364744.72,35
2020,PT,K65,165056315.34,182
2020,PT,M69_70,409382569.3,292
2020,PT,M71,284911926.36,238
2020,PT,M73,50440363.54,37
2020,PT,N78,17821649.95,26
2020,PT,N79,46436190.44,57
2020,PT,N80-82,17740227.82,13
2020,PT,O84,17668885.38,16
2020,PT,P85,28706536.26,40
2020,PT,Q86,643057606.5,90
2020,PT,R90-92,4548058.97,13
2020,PT,S95,9963358.77,18
2020,PT,S96,32007539.34,35
2020,RO,C16,70282414.84,34
2020,RO,C21,17914919.48,11
2020,RO,C26,69214672.07,38
2020,RO,C27,21522838.76,21
2020,RO,C28,79534947.45,31
2020,RO,C33,105046475.88,19
2020,RO,F,309464372.79,31
2020,RO,H51,23515451.32,38
2020,RO,J61,129967682.54,36
2020,RO,J62_63,34892361.97,39
2020,RO,M69_70,8899181.64,12
2020,RO,M71,78642970.78,11
2020,SE,C26,39260496,23
2020,SE,Q86,5371000,12
2020,SI,A01,35490449.25,45
2020,SI,A02,368610287.5,50
2020,SI,C10-12,816199245.33,1470
2020,SI,C13-15,21958965.79,67
2020,SI,C16,105689290.24,162
2020,SI,C17,78994329.87,49
2020,SI,C18,58190689.59,68
2020,SI,C19,431786630.98,141
2020,SI,C20,31855514.14,57
2020,SI,C21,2522669520.95,1255
2020,SI,C26,1965163137.33,837
2020,SI,C27,141899095.57,105
2020,SI,C28,212897466.38,133
2020,SI,C29,104833183.89,76
2020,SI,C31_32,75560262.16,189
2020,SI,C33,223784835.4,283
2020,SI,D35,140931387.91,65
2020,SI,E37-39,395971302.59,348
2020,SI,F,2102434685.09,412
2020,SI,G47,17783953.64,15
2020,SI,H49,179183229.98,177
2020,SI,H51,30251028.96,30
2020,SI,H52,715283210.3,113
2020,SI,H53,20966232.26,20
2020,SI,I,7900874.7,16
2020,SI,J59_60,73718368.94,56
2020,SI,J61,25307712.64,31
2020,SI,J62_63,404543195.7,392
2020,SI,K65,63400094.54,76
2020,SI,M69_70,260634380.94,110
2020,SI,M71,1645520504.01,556
2020,SI,M73,13650085.71,25
2020,SI,N78,36429824.14,21
2020,SI,N79,40578152.54,16
2020,SI,N80-82,34021574.18,24
2020,SI,P85,7378072.11,16
2020,SI,Q86,21080183.78,23
2020,SI,R90-92,10942923.25,19
2020,SI,S94,323636467.67,11
2020,SI,S95,67300690.13,53
2020,SI,S96,52948880.31,58
2020,SK,A01,29849772.89,34
2020,SK,A02,61899874.03,64
2020,SK,B,39209055.76,11
2020,SK,C10-12,46226382.66,144
2020,SK,C13-15,85584720.81,37
2020,SK,C16,257900500.32,140
2020,SK,C18,9834299.1,13
2020,SK,C19,128498532.59,78
2020,SK,C20,19432012.64,35
2020,SK,C21,920768466.28,543
2020,SK,C26,317240103.19,231
2020,SK,C27,236323185.98,54
2020,SK,C28,227767365.6,370
2020,SK,C29,471297389.31,57
2020,SK,C31_32,50049972.8,100
2020,SK,C33,372324240.11,88
2020,SK,D35,362351234.65,100
2020,SK,E37-39,395569067.19,145
2020,SK,F,26809090584.99,390
2020,SK,G47,20695594,13
2020,SK,H49,2017193056.63,34
2020,SK,H52,23728706,12
2020,SK,I,440484476.15,66
2020,SK,J59_60,68175236.52,34
2020,SK,J61,30000809.13,19
2020,SK,J62_63,891485243.93,247
2020,SK,K65,45490088.96,43
2020,SK,M69_70,282506469.18,44
2020,SK,M71,534350616.51,185
2020,SK,M73,8444571.25,12
2020,SK,O84,8564525.68,15
2020,SK,S95,20910864.97,11
2020,SK,S96,8866635.97,15
2020,UK,C26,215706876.41,21
2020,UK,C33,25487681.32,15
2020,UK,E37-39,413738644.32,20
2020,UK,F,2799256394.59,33
2020,UK,I,9579648.38,14
2020,UK,J62_63,450313502,27
2020,UK,M69_70,329607674.35,25
2020,UK,M72,6940035.18,12
2020,UK,N79,82124700,21
2020,UK,P85,30588902,13
2020,UK,Q86,635041079,16
2021,AL,F,193204694.77,21
2021,AT,A01,87826752.95,36
2021,AT,A02,18905695.25,24
2021,AT,C10-12,419417632.03,32
2021,AT,C13-15,375821221.18,42
2021,AT,C16,524552748.49,119
2021,AT,C17,49734704.78,14
2021,AT,C18,19195041.5,17
2021,AT,C20,58107015.56,41
2021,AT,C21,2269550504.16,250
2021,AT,C26,642812345.48,195
2021,AT,C27,202455750.04,46
2021,AT,C28,409393551.47,116
2021,AT,C29,2564381716.39,59
2021,AT,C31_32,306152709.92,57
2021,AT,C33,220445138.71,57
2021,AT,E37-39,1124316173.76,148
2021,AT,F,22750699012.24,1212
2021,AT,G47,1173850880.49,35
2021,AT,H49,2076300381.62,51
2021,AT,H53,211974847.57,11
2021,AT,I,290425263.42,18
2021,AT,J59_60,644789752.01,34
2021,AT,J62_63,4734162942.45,391
2021,AT,K65,11550392.09,16
2021,AT,M69_70,450250697.42,124
2021,AT,M71,970082212.33,496
2021,AT,M72,35822846.77,12
2021,AT,M73,171449181.65,63
2021,AT,N78,145246987,20
2021,AT,N80-82,96817753.9,12
2021,AT,P85,498026219.57,267
2021,AT,Q86,1598204699.48,36
2021,AT,Q87_88,56799538.31,21
2021,AT,R90-92,114436870.76,16
2021,AT,S96,38979339.28,20
2021,BE,A01,58201360.23,113
2021,BE,A02,8990935.16,16
2021,BE,C10-12,119053433.14,115
2021,BE,C13-15,100295219.46,75
2021,BE,C16,464086607.13,116
2021,BE,C17,98342304.54,32
2021,BE,C18,365534176.77,21
2021,BE,C19,227921628.64,34
2021,BE,C21,787391123.55,334
2021,BE,C26,779710991.29,217
2021,BE,C27,493463881.12,66
2021,BE,C28,1914861095.2,149
2021,BE,C29,736155596.43,103
2021,BE,C31_32,262180158.56,134
2021,BE,C33,641603172.23,201
2021,BE,D35,297403251.36,19
2021,BE,E37-39,765765151.02,368
2021,BE,F,5459464668.85,495
2021,BE,G47,269992556.35,28
2021,BE,H49,1125685928.41,55
2021,BE,H52,31215516.22,29
2021,BE,H53,86848299.45,11
2021,BE,I,238985713.26,33
2021,BE,J59_60,2528751428.02,60
2021,BE,J61,202068653.61,24
2021,BE,J62_63,5486901642.44,395
2021,BE,K64,46769788.76,22
2021,BE,K65,656044162.28,153
2021,BE,M69_70,2591881669.59,279
2021,BE,M71,1509346153.72,469
2021,BE,M72,349115142.18,178
2021,BE,M73,771723852.67,117
2021,BE,N78,300723199.43,48
2021,BE,N80-82,139765075.88,22
2021,BE,O84,67897249.32,38
2021,BE,P85,300604974.61,70
2021,BE,Q86,89668550.53,32
2021,BE,R90-92,190049648.33,54
2021,BE,S95,253768867.97,21
2021,BE,S96,123367626.97,37
2021,CY,C10-12,2165171.4,12
2021,CY,C16,36181597.99,42
2021,CY,C21,278654359.64,253
2021,CY,C26,42474171.62,28
2021,CY,C28,12194959.7,16
2021,CY,C33,9607600,31
2021,CY,E37-39,57072927.82,20
2021,CY,F,591122582.6,60
2021,CY,I,5856800,11
2021,CY,J62_63,71378550.96,75
2021,CY,K65,13310140.72,18
2021,CY,M69_70,31239610,29
2021,CY,M71,52411034,30
2021,CY,P85,74420335,15
2021,CZ,C26,45934897.35,26
2021,CZ,C27,27700320.91,12
2021,CZ,C28,6234532,12
2021,CZ,F,120523411.77,20
2021,CZ,J62_63,908428884.71,42
2021,CZ,M69_70,33803528.36,15
2021,DE,A01,144680564.38,220
2021,DE,A02,139191025.84,175
2021,DE,B,36924429.5,30
2021,DE,C10-12,194174739.96,121
2021,DE,C13-15,57555505.78,65
2021,DE,C16,2324751225.88,1679
2021,DE,C17,171953120.33,123
2021,DE,C18,75398785.09,84
2021,DE,C19,1356178410.58,176
2021,DE,C20,61568338.78,90
2021,DE,C21,1076620092.88,825
2021,DE,C26,4391606349.07,1931
2021,DE,C27,348829298.9,250
2021,DE,C28,1500812922.63,662
2021,DE,C29,3058865171.19,292
2021,DE,C31_32,615685382.47,615
2021,DE,C33,1050417647.09,348
2021,DE,D35,2231096749.12,297
2021,DE,E36,334179780.55,27
2021,DE,E37-39,3513197319.95,1548
2021,DE,F,288633584548.61,22314
2021,DE,G47,75408350.77,46
2021,DE,H49,790512029.2,296
2021,DE,H51,128775823.3,15
2021,DE,H52,2049392827.83,87
2021,DE,H53,695190439.24,110
2021,DE,I,500239873.45,199
2021,DE,J59_60,1336274224.26,445
2021,DE,J61,2399131205.93,173
2021,DE,J62_63,8818443110.32,1960
2021,DE,K64,498646783.47,34
2021,DE,K65,216501324.12,57
2021,DE,L68,248645983.33,72
2021,DE,M69_70,2911191943.83,834
2021,DE,M71,19508899810.97,7004
2021,DE,M72,1079110325.65,499
2021,DE,M73,357006357.78,217
2021,DE,N78,690800257.46,96
2021,DE,N80-82,298119941.68,86
2021,DE,O84,2059890306.55,372
2021,DE,P85,513479044.75,265
2021,DE,Q86,659688400.54,146
2021,DE,Q87_88,386018907.44,114
2021,DE,R90-92,113225488.19,104
2021,DE,S95,18822584.58,31
2021,DE,S96,195468525.67,193
2021,DK,C21,102382200,11
2021,DK,C26,22736426.58,73
2021,DK,C27,116168996,16
2021,DK,C28,56156649.12,16
2021,DK,F,3776956033.9,43
2021,DK,J62_63,336384360,38
2021,DK,M71,595496894,33
2021,DK,M74_75,127970167,16
2021,EE,A01,7484100.97,24
2021,EE,A02,214522960.4,44
2021,EE,C10-12,76722986.13,53
2021,EE,C13-15,64952347.93,37
2021,EE,C16,19878151.86,49
2021,EE,C18,4157970.8,13
2021,EE,C19,75811829.88,32
2021,EE,C21,595012235,397
2021,EE,C26,183713048.8,161
2021,EE,C27,27637555.85,43
2021,EE,C28,39407533.22,53
2021,EE,C29,41585126.47,27
2021,EE,C31_32,37875050.61,105
2021,EE,C33,77389618.3,82
2021,EE,D35,221819665.33,33
2021,EE,E37-39,100322669.75,113
2021,EE,F,1092024151.91,158
2021,EE,H49,432310555.35,53
2021,EE,H52,67700531.92,11
2021,EE,I,115986206,18
2021,EE,J59_60,49660733.54,43
2021,EE,J61,12989956,15
2021,EE,J62_63,659103305.51,361
2021,EE,L68,11898086.59,22
2021,EE,M69_70,35099220.95,47
2021,EE,M71,133262023.11,206
2021,EE,M72,9017627.86,29
2021,EE,M73,31609854.39,42
2021,EE,N79,44455300,20
2021,EE,P85,64102872.19,117
2021,EE,Q86,1018626228.36,51
2021,EE,Q87_88,20752280,82
2021,EE,S96,31879181,24
2021,ES,A01,2828913615.76,738
2021,ES,A02,90251030.34,116
2021,ES,B,137252780.35,106
2021,ES,C10-12,882115049.82,470
2021,ES,C13-15,1576791508.86,388
2021,ES,C16,1984973377.2,1064
2021,ES,C17,190112909.25,198
2021,ES,C18,126908819.12,187
2021,ES,C19,1122985183.06,595
2021,ES,C20,372236171.49,256
2021,ES,C21,14939826124.75,5052
2021,ES,C22,58725988.27,23
2021,ES,C26,2835871158.98,1733
2021,ES,C27,1285429382.46,566
2021,ES,C28,1247102071.12,891
2021,ES,C29,4186742099.97,668
2021,ES,C31_32,1998394433.61,623
2021,ES,C33,10154444726.29,3568
2021,ES,D35,4354520772.14,434
2021,ES,E36,1076085248.82,93
2021,ES,E37-39,18221907791.35,3665
2021,ES,F,27417664680.47,2125
2021,ES,G47,115317192.97,92
2021,ES,H49,4698607537.83,638
2021,ES,H50,207460419.67,20
2021,ES,H51,700266041.01,73
2021,ES,H52,1117395937.55,279
2021,ES,H53,857561503.53,143
2021,ES,I,2267075735.48,439
2021,ES,J58,30064209.15,17
2021,ES,J59_60,1110137625.77,471
2021,ES,J61,2164863308.31,463
2021,ES,J62_63,10663630167.48,3894
2021,ES,K64,139495118.95,90
2021,ES,K65,1055180815.39,800
2021,ES,L68,152795858.24,24
2021,ES,M69_70,6018304134.84,1703
2021,ES,M71,3953126127.88,3014
2021,ES,M72,321688113.59,175
2021,ES,M73,1772858861.03,695
2021,ES,N78,144223132.75,82
2021,ES,N79,1158264082.34,164
2021,ES,N80-82,676202198.03,264
2021,ES,O84,1411567480.17,217
2021,ES,P85,2054778715.92,838
2021,ES,Q86,12842536703.99,790
2021,ES,Q87_88,7865020875.39,1121
2021,ES,R90-92,936735855.39,601
2021,ES,R93,769495746.31,314
2021,ES,S94,81253614.79,39
2021,ES,S95,995866307.61,612
2021,ES,S96,1445592812.97,661
2021,FI,A01,39385820,37
2021,FI,A02,97678467,37
2021,FI,B,52477462.5,31
2021,FI,C10-12,508842245.8,64
2021,FI,C13-15,151034137,90
2021,FI,C16,367956435.3,130
2021,FI,C17,207248300,28
2021,FI,C18,8332788,16
2021,FI,C19,457655164,26
2021,FI,C20,21627179,17
2021,FI,C21,2297853209.66,542
2021,FI,C26,1813355744.95,189
2021,FI,C27,280112753.86,51
2021,FI,C28,189884582.73,186
2021,FI,C29,695406953,65
2021,FI,C31_32,651144184,177
2021,FI,C33,651522643.56,240
2021,FI,D35,576281711,106
2021,FI,E37-39,808650548.2,351
2021,FI,F,6298268215.42,603
2021,FI,G47,637932251,17
2021,FI,H49,811384394.38,314
2021,FI,H52,33114799,16
2021,FI,I,636724738,105
2021,FI,J59_60,60505524,47
2021,FI,J61,124820964.4,16
2021,FI,J62_63,3353509645.43,649
2021,FI,K64,132887232,14
2021,FI,K65,55275073,58
2021,FI,L68,151259268.24,93
2021,FI,M69_70,636659377.4,184
2021,FI,M71,691023999.65,447
2021,FI,M72,132441730,68
2021,FI,M73,46711598,55
2021,FI,N78,171734040,73
2021,FI,N80-82,159127784,28
2021,FI,O84,19619550,13
2021,FI,P85,243696100,229
2021,FI,Q86,815034880,231
2021,FI,Q87_88,1284306762,100
2021,FI,R90-92,60470374,21
2021,FI,S96,68525898.48,71
2021,FR,A01,1294459657.74,1164
2021,FR,A02,300025192.27,310
2021,FR,B,66156619.09,70
2021,FR,C10-12,3266030281.95,1017
2021,FR,C13-15,883324544.9,663
2021,FR,C16,3132960734.29,1134
2021,FR,C17,361410496.91,381
2021,FR,C18,513232621.86,607
2021,FR,C19,4693377406.46,493
2021,FR,C20,665858015.47,227
2021,FR,C21,16189585616.95,1315
2021,FR,C22,12224136.71,21
2021,FR,C26,5197168426.4,1780
2021,FR,C27,1592493363.59,533
2021,FR,C28,1182369323.75,1031
2021,FR,C29,1854125386.9,830
2021,FR,C31_32,2035029262.05,1545
2021,FR,C33,9511291574.67,2996
2021,FR,D35,3438284034.61,278
2021,FR,E36,3733017684.89,189
2021,FR,E37-39,15700794720.59,3830
2021,FR,F,60273546401.14,8750
2021,FR,G47,240996606.41,174
2021,FR,H49,20854467585.32,1023
2021,FR,H50,640043628.32,27
2021,FR,H51,568398742.08,43
2021,FR,H52,4293027396.43,245
2021,FR,H53,1235241700.18,134
2021,FR,I,3867901515.04,877
2021,FR,J58,13069236.36,32
2021,FR,J59_60,1074900692.38,434
2021,FR,J61,10697330177.07,547
2021,FR,J62_63,13662229349.8,2483
2021,FR,K64,3813208665.94,366
2021,FR,K65,2609995219.03,1638
2021,FR,L68,716724392.56,141
2021,FR,M69_70,4029411146.39,1759
2021,FR,M71,8448792951.66,6629
2021,FR,M72,136903970.88,72
2021,FR,M73,1394080017.28,1156
2021,FR,M74_75,109475250.9,24
2021,FR,N78,905818917.34,269
2021,FR,N79,1026131856.14,136
2021,FR,N80-82,310922589.97,181
2021,FR,O84,783638581.76,416
2021,FR,P85,1788148704.23,631
2021,FR,Q86,267178965.8,169
2021,FR,Q87_88,1202582223.41,388
2021,FR,R90-92,5049362120.09,548
2021,FR,R93,1492910275.21,128
2021,FR,S94,9469199.8,11
2021,FR,S95,1171363542.78,696
2021,FR,S96,1624377663.59,318
2021,FR,T,40025010.8,12
2021,GR,A01,92415589.82,100
2021,GR,A02,47530115.72,19
2021,GR,C10-12,237724065.86,387
2021,GR,C13-15,36573976.63,71
2021,GR,C16,609099908.23,469
2021,GR,C17,19440693.74,25
2021,GR,C19,718942274.36,457
2021,GR,C20,60155808.86,66
2021,GR,C21,948012562.93,894
2021,GR,C26,454305886.91,626
2021,GR,C27,364350749.89,126
2021,GR,C28,448558628.64,437
2021,GR,C29,851164458.95,188
2021,GR,C31_32,58465906.43,183
2021,GR,C33,474433504.18,311
2021,GR,D35,12997293.27,23
2021,GR,E37-39,1826429916.95,510
2021,GR,F,9520235943.23,490
2021,GR,H49,414716024.65,129
2021,GR,H50,181461934.48,13
2021,GR,H51,12974922.8,12
2021,GR,H52,14010959.36,14
2021,GR,H53,93654032.46,25
2021,GR,I,1340176560.25,92
2021,GR,J59_60,295892098.34,149
2021,GR,J61,105307058.85,21
2021,GR,J62_63,462016732.56,278
2021,GR,K64,45483253.91,19
2021,GR,K65,38784996.33,27
2021,GR,M69_70,1447449179.58,273
2021,GR,M71,421780766.97,284
2021,GR,M72,18473395.79,26
2021,GR,M73,51323298.39,30
2021,GR,N80-82,122273558.19,24
2021,GR,O84,38210212.82,30
2021,GR,P85,191163929.26,109
2021,GR,Q86,8827852.68,17
2021,GR,Q87_88,16367278.58,18
2021,GR,R90-92,18140346.8,36
2021,GR,S96,12081524.06,17
2021,HR,C28,15573602.51,14
2021,HR,J62_63,13357871.1,17
2021,HU,C16,147090290,17
2021,HU,C26,92206532,26
2021,HU,C27,178860766,54
2021,HU,C28,15074178,18
2021,HU,C29,176637163,29
2021,HU,F,44829433.66,15
2021,HU,J59_60,32713788,13
2021,HU,J62_63,78874371,22
2021,HU,M69_70,36302948,25
2021,IE,A01,14401109.72,22
2021,IE,A02,16450000,17
2021,IE,C10-12,265219574.8,40
2021,IE,C13-15,25952883.1,11
2021,IE,C16,169914242.6,67
2021,IE,C17,109867320,21
2021,IE,C18,40548881,41
2021,IE,C21,1452955076,58
2021,IE,C26,373948483.92,139
2021,IE,C27,161544000,19
2021,IE,C28,300321532.68,157
2021,IE,C29,27081994,39
2021,IE,C31_32,80979119.61,62
2021,IE,C33,268890670,83
2021,IE,E37-39,341633311.23,122
2021,IE,F,8445822112.24,292
2021,IE,H49,165773147,34
2021,IE,H52,120763657.65,24
2021,IE,I,211191824.26,31
2021,IE,J59_60,111612793.09,43
2021,IE,J61,212975566,32
2021,IE,J62_63,2981905073.53,424
2021,IE,K64,38641500,20
2021,IE,K65,143775000,26
2021,IE,M69_70,895331158.5,200
2021,IE,M71,1768010965.7,582
2021,IE,M72,34697204.25,42
2021,IE,M73,384390751,77
2021,IE,N78,289124273,39
2021,IE,O84,102953727,24
2021,IE,P85,295169141.67,89
2021,IE,Q86,434959012,35
2021,IE,Q87_88,28169037.3,11
2021,IE,R90-92,53883929,27
2021,IE,S96,96997483.88,47
2021,IT,A01,1132857221.87,428
2021,IT,A02,94008127.23,36
2021,IT,B,119788657.36,28
2021,IT,C10-12,851457290.71,124
2021,IT,C13-15,1008073271.81,147
2021,IT,C16,4947840863.81,504
2021,IT,C17,129226774.15,80
2021,IT,C18,149774361.61,85
2021,IT,C19,4990188962.21,173
2021,IT,C20,414192222.97,163
2021,IT,C21,33544302874.17,2852
2021,IT,C22,13488507.37,11
2021,IT,C26,2842174520.47,863
2021,IT,C27,1941138343.15,228
2021,IT,C28,1673055114.82,488
2021,IT,C29,4732284401.75,501
2021,IT,C31_32,345998380.91,245
2021,IT,C33,7336714996.53,1133
2021,IT,D35,5922078520.36,170
2021,IT,E36,106484742.19,20
2021,IT,E37-39,14904972503.46,2453
2021,IT,F,37985718970.16,1557
2021,IT,G47,165706116.53,67
2021,IT,H49,2853729655.31,580
2021,IT,H50,1177712230.82,27
2021,IT,H51,848489215.5,25
2021,IT,H52,5131575804.36,172
2021,IT,H53,699289211.85,93
2021,IT,I,5983566321.08,685
2021,IT,J59_60,1471033583.58,215
2021,IT,J61,744125347.45,47
2021,IT,J62_63,13287205892.51,1125
2021,IT,K64,1238245019.2,94
2021,IT,K65,3746606341.67,1023
2021,IT,K66,415694902.5,127
2021,IT,L68,33287047.91,20
2021,IT,M69_70,3268555454.78,681
2021,IT,M71,6025921180.83,2101
2021,IT,M72,213633000.41,147
2021,IT,M73,512905333.74,137
2021,IT,N78,863023705.58,207
2021,IT,N79,80022774.85,33
2021,IT,N80-82,318294478.2,55
2021,IT,O84,628463268.9,85
2021,IT,P85,1289702626.07,410
2021,IT,Q86,4679396905.92,307
2021,IT,Q87_88,7196696323.57,1513
2021,IT,R90-92,1221815238.77,232
2021,IT,R93,590381755.33,80
2021,IT,S95,636722706.7,76
2021,IT,S96,2069481149.3,579
2021,LT,A01,19732166.9,21
2021,LT,A02,31693327.73,84
2021,LT,B,25503891.49,23
2021,LT,C10-12,37453961.18,51
2021,LT,C13-15,173119406.49,60
2021,LT,C16,43738746.39,119
2021,LT,C19,408277241.77,48
2021,LT,C20,15081370.52,46
2021,LT,C21,1053208537.01,1312
2021,LT,C26,101866443.8,222
2021,LT,C27,181216327.43,52
2021,LT,C28,136577959.15,170
2021,LT,C29,173937348.18,130
2021,LT,C31_32,26009861.4,137
2021,LT,C33,184063657.19,263
2021,LT,D35,262599664.19,28
2021,LT,E37-39,156276926.69,146
2021,LT,F,1946829570.29,243
2021,LT,G47,4118859,19
2021,LT,H49,123011326.87,46
2021,LT,H52,17404681.71,14
2021,LT,I,223854304.22,23
2021,LT,J59_60,27695061.1,70
2021,LT,J61,27482580.74,23
2021,LT,J62_63,450441696.48,604
2021,LT,K64,33587994,22
2021,LT,K65,10790947.67,36
2021,LT,M69_70,72812282.54,183
2021,LT,M71,178945377.99,368
2021,LT,M72,14030552.19,62
2021,LT,M73,23616321.63,63
2021,LT,N78,1412800,15
2021,LT,N79,147010472.76,30
2021,LT,N80-82,16142888.42,11
2021,LT,P85,11957333.71,23
2021,LT,Q87_88,21518247.03,11
2021,LT,S95,7488492.69,29
2021,LT,S96,88321416.55,70
2021,LU,C10-12,3644517.17,13
2021,LU,C16,50297283.72,17
2021,LU,C21,995307582.22,22
2021,LU,C26,192606750.02,26
2021,LU,C31_32,35140089.35,22
2021,LU,E37-39,59530399.24,47
2021,LU,F,838954672.24,275
2021,LU,J59_60,8223283.85,13
2021,LU,J62_63,764720505.85,145
2021,LU,M69_70,474316758.98,70
2021,LU,M71,324340924.58,72
2021,LU,M72,11052442,14
2021,LU,M73,223640885.25,35
2021,LU,N80-82,139525000,29
2021,LU,P85,33308820,16
2021,LU,Q86,13804839.62,12
2021,LV,A01,13978709.34,30
2021,LV,A02,353655491,95
2021,LV,B,45140538.51,29
2021,LV,C10-12,75463250.01,182
2021,LV,C13-15,21026274.51,59
2021,LV,C16,161874251.97,128
2021,LV,C19,136173707.54,154
2021,LV,C20,18819733.1,37
2021,LV,C21,549744809.8,771
2021,LV,C26,196730435.93,338
2021,LV,C27,138647665.59,67
2021,LV,C28,266192289.08,152
2021,LV,C29,65477469.68,56
2021,LV,C31_32,37785449.35,147
2021,LV,C33,96895608.55,158
2021,LV,D35,119162104.82,134
2021,LV,E37-39,132764630.62,173
2021,LV,F,3437971453.47,337
2021,LV,G47,2700157.82,11
2021,LV,H49,712928539.56,89
2021,LV,H53,32034079.96,11
2021,LV,I,129896719.41,59
2021,LV,J59_60,17125685.77,62
2021,LV,J61,4018605.65,18
2021,LV,J62_63,555384021.14,303
2021,LV,K65,46888583.6,78
2021,LV,L68,4684373.22,11
2021,LV,M69_70,43334647.59,62
2021,LV,M71,220252799.2,337
2021,LV,M72,12021006.97,41
2021,LV,M73,14243513.96,64
2021,LV,N78,12206081.34,14
2021,LV,N79,10017499.67,16
2021,LV,N80-82,8718884.22,18
2021,LV,P85,14273876.12,31
2021,LV,Q87_88,45119616.96,14
2021,LV,S96,5763665.04,12
2021,MK,C19,22521338.82,13
2021,MK,C21,49518005.19,30
2021,MK,D35,5427089.21,18
2021,MK,E37-39,21016028,20
2021,MK,F,56196232.03,17
2021,MT,C16,3919526.92,14
2021,MT,C21,55544318.58,108
2021,MT,C26,22163209,32
2021,MT,C28,5532963.28,14
2021,MT,C31_32,2355097.09,13
2021,MT,E37-39,22212154.15,34
2021,MT,F,349509659.5,72
2021,MT,J62_63,63787288.55,25
2021,MT,M69_70,159918054.75,41
2021,MT,M71,10580638.46,28
2021,NL,A01,336470413.44,236
2021,NL,A02,157886528.71,52
2021,NL,C10-12,58746962.28,34
2021,NL,C13-15,233370406.57,83
2021,NL,C16,146939317.27,74
2021,NL,C17,131361711,27
2021,NL,C18,16692101,14
2021,NL,C19,112856673.67,29
2021,NL,C20,54080106,15
2021,NL,C21,463429079.91,116
2021,NL,C26,1819827448.86,458
2021,NL,C27,405401348.29,51
2021,NL,C28,757973246.17,127
2021,NL,C29,375216102.4,84
2021,NL,C31_32,469988542.03,160
2021,NL,C33,1150385616.52,210
2021,NL,D35,562031661.66,28
2021,NL,E37-39,867339697.85,427
2021,NL,F,10514982664.98,564
2021,NL,G47,45239175.6,22
2021,NL,H49,410192945.72,40
2021,NL,H52,355117131.88,27
2021,NL,H53,59016870.48,13
2021,NL,I,307645365,35
